"","Genome_ID","Count","Integron_type","Genus_rev"
"3415","G_1244712",21,"CALIN","Vibrio"
"3416","G_1244712",0,"complete","Vibrio"
"3417","G_1244712",1,"In0","Vibrio"
"3418","G_1244713",1,"complete","Vibrio"
"3419","G_1244713",12,"CALIN","Vibrio"
"3420","G_1244713",0,"In0","Vibrio"
"3421","G_1244715",1,"complete","Vibrio"
"3422","G_1244715",0,"In0","Vibrio"
"3423","G_1244715",15,"CALIN","Vibrio"
"3424","G_1244722",1,"In0","Vibrio"
"3425","G_1244722",11,"CALIN","Vibrio"
"3426","G_1244722",0,"complete","Vibrio"
"3427","G_1244731",3,"CALIN","Vibrio"
"3428","G_1244731",1,"complete","Vibrio"
"3429","G_1244731",0,"In0","Vibrio"
"3430","G_1244733",24,"CALIN","Vibrio"
"3431","G_1244733",0,"complete","Vibrio"
"3432","G_1244733",1,"In0","Vibrio"
"3433","G_1244734",1,"complete","Vibrio"
"3434","G_1244734",0,"In0","Vibrio"
"3435","G_1244734",13,"CALIN","Vibrio"
"3436","G_1244752",1,"In0","Vibrio"
"3437","G_1244752",1,"In0","Vibrio"
"3438","G_1244752",10,"CALIN","Vibrio"
"3439","G_1244752",10,"CALIN","Vibrio"
"3440","G_1244752",0,"complete","Vibrio"
"3441","G_1244752",0,"complete","Vibrio"
"3442","G_1244759",0,"In0","Vibrio"
"3443","G_1244759",7,"CALIN","Vibrio"
"3444","G_1244759",1,"complete","Vibrio"
"3445","G_1244819",0,"In0","Vibrio"
"3446","G_1244819",5,"CALIN","Vibrio"
"3447","G_1244819",1,"complete","Vibrio"
"3448","G_1244821",1,"complete","Vibrio"
"3449","G_1244821",0,"In0","Vibrio"
"3450","G_1244821",23,"CALIN","Vibrio"
"3451","G_1244850",0,"complete","Vibrio"
"3452","G_1244850",1,"In0","Vibrio"
"3453","G_1244850",6,"CALIN","Vibrio"
"3454","G_1244851",0,"In0","Vibrio"
"3455","G_1244851",7,"CALIN","Vibrio"
"3456","G_1244851",1,"complete","Vibrio"
"3457","G_1244855",0,"In0","Vibrio"
"3458","G_1244855",8,"CALIN","Vibrio"
"3459","G_1244855",1,"complete","Vibrio"
"3460","G_1244858",1,"complete","Vibrio"
"3461","G_1244858",10,"CALIN","Vibrio"
"3462","G_1244858",0,"In0","Vibrio"
"3463","G_1244866",1,"complete","Vibrio"
"3464","G_1244866",0,"In0","Vibrio"
"3465","G_1244866",16,"CALIN","Vibrio"
"3466","G_1244877",0,"In0","Vibrio"
"3467","G_1244877",14,"CALIN","Vibrio"
"3468","G_1244877",1,"complete","Vibrio"
"3469","G_1244878",0,"In0","Vibrio"
"3470","G_1244878",15,"CALIN","Vibrio"
"3471","G_1244878",1,"complete","Vibrio"
"3472","G_1244887",7,"CALIN","Vibrio"
"3473","G_1244887",1,"complete","Vibrio"
"3474","G_1244887",0,"In0","Vibrio"
"3475","G_1244895",1,"complete","Vibrio"
"3476","G_1244895",0,"In0","Vibrio"
"3477","G_1244895",5,"CALIN","Vibrio"
"3478","G_1244904",0,"In0","Vibrio"
"3479","G_1244904",12,"CALIN","Vibrio"
"3480","G_1244904",1,"complete","Vibrio"
"3481","G_1244912",0,"In0","Vibrio"
"3482","G_1244912",15,"CALIN","Vibrio"
"3483","G_1244912",1,"complete","Vibrio"
"3484","G_1244923",8,"CALIN","Vibrio"
"3485","G_1244923",1,"In0","Vibrio"
"3486","G_1244923",0,"complete","Vibrio"
"3487","G_1244931",1,"complete","Vibrio"
"3488","G_1244931",33,"CALIN","Vibrio"
"3489","G_1244931",0,"In0","Vibrio"
"3490","G_1244932",0,"In0","Vibrio"
"3491","G_1244932",1,"complete","Vibrio"
"3492","G_1244932",16,"CALIN","Vibrio"
"3493","G_1244936",1,"In0","Vibrio"
"3494","G_1244936",0,"complete","Vibrio"
"3495","G_1244936",8,"CALIN","Vibrio"
"3496","G_1244941",34,"CALIN","Vibrio"
"3497","G_1244941",0,"In0","Vibrio"
"3498","G_1244941",1,"complete","Vibrio"
"3499","G_1244945",1,"complete","Vibrio"
"3500","G_1244945",0,"In0","Vibrio"
"3501","G_1244945",1,"CALIN","Vibrio"
"3502","G_1244964",1,"complete","Vibrio"
"3503","G_1244964",0,"In0","Vibrio"
"3504","G_1244964",33,"CALIN","Vibrio"
"3505","G_1244969",0,"complete","Vibrio"
"3506","G_1244969",1,"In0","Vibrio"
"3507","G_1244969",18,"CALIN","Vibrio"
"3508","G_1244972",0,"In0","Other"
"3509","G_1244972",5,"CALIN","Other"
"3510","G_1244972",1,"complete","Other"
"3511","G_1245000",0,"In0","Vibrio"
"3512","G_1245000",1,"complete","Vibrio"
"3513","G_1245000",18,"CALIN","Vibrio"
"3514","G_1245001",1,"complete","Vibrio"
"3515","G_1245001",0,"In0","Vibrio"
"3516","G_1245001",18,"CALIN","Vibrio"
"3517","G_1245030",1,"In0","Vibrio"
"3518","G_1245030",30,"CALIN","Vibrio"
"3519","G_1245030",0,"complete","Vibrio"
"3520","G_1245033",0,"In0","Vibrio"
"3521","G_1245033",7,"CALIN","Vibrio"
"3522","G_1245033",1,"complete","Vibrio"
"3523","G_1245046",0,"In0","Vibrio"
"3524","G_1245046",20,"CALIN","Vibrio"
"3525","G_1245046",1,"complete","Vibrio"
"3526","G_1245048",1,"complete","Vibrio"
"3527","G_1245048",7,"CALIN","Vibrio"
"3528","G_1245048",0,"In0","Vibrio"
"3529","G_1245064",1,"In0","Vibrio"
"3530","G_1245064",0,"complete","Vibrio"
"3531","G_1245064",22,"CALIN","Vibrio"
"3532","G_1245073",1,"In0","Vibrio"
"3533","G_1245073",0,"complete","Vibrio"
"3534","G_1245073",31,"CALIN","Vibrio"
"3535","G_1245079",9,"CALIN","Vibrio"
"3536","G_1245079",0,"In0","Vibrio"
"3537","G_1245079",1,"complete","Vibrio"
"3538","G_1245093",1,"complete","Vibrio"
"3539","G_1245093",13,"CALIN","Vibrio"
"3540","G_1245093",0,"In0","Vibrio"
"3541","G_1245100",0,"complete","Vibrio"
"3542","G_1245100",1,"In0","Vibrio"
"3543","G_1245100",15,"CALIN","Vibrio"
"3544","G_1245153",0,"complete","Vibrio"
"3545","G_1245153",1,"In0","Vibrio"
"3546","G_1245153",6,"CALIN","Vibrio"
"3547","G_1245156",1,"In0","Vibrio"
"3548","G_1245156",16,"CALIN","Vibrio"
"3549","G_1245156",0,"complete","Vibrio"
"3550","G_1245162",9,"CALIN","Vibrio"
"3551","G_1245162",1,"complete","Vibrio"
"3552","G_1245162",0,"In0","Vibrio"
"3553","G_1245185",1,"complete","Vibrio"
"3554","G_1245185",0,"In0","Vibrio"
"3555","G_1245185",3,"CALIN","Vibrio"
"3556","G_1245188",1,"complete","Vibrio"
"3557","G_1245188",0,"In0","Vibrio"
"3558","G_1245188",13,"CALIN","Vibrio"
"3559","G_1245218",1,"In0","Vibrio"
"3560","G_1245218",31,"CALIN","Vibrio"
"3561","G_1245218",0,"complete","Vibrio"
"3562","G_1245242",0,"In0","Vibrio"
"3563","G_1245242",7,"CALIN","Vibrio"
"3564","G_1245242",1,"complete","Vibrio"
"3565","G_1245253",0,"In0","Vibrio"
"3566","G_1245253",1,"complete","Vibrio"
"3567","G_1245253",4,"CALIN","Vibrio"
"3568","G_1245266",0,"In0","Vibrio"
"3569","G_1245266",1,"complete","Vibrio"
"3570","G_1245266",8,"CALIN","Vibrio"
"3571","G_1245282",7,"CALIN","Vibrio"
"3572","G_1245282",0,"complete","Vibrio"
"3573","G_1245282",1,"In0","Vibrio"
"3574","G_1245301",8,"CALIN","Vibrio"
"3575","G_1245301",0,"In0","Vibrio"
"3576","G_1245301",1,"complete","Vibrio"
"3577","G_1245305",1,"In0","Vibrio"
"3578","G_1245305",0,"complete","Vibrio"
"3579","G_1245305",22,"CALIN","Vibrio"
"3580","G_1245321",0,"In0","Vibrio"
"3581","G_1245321",1,"complete","Vibrio"
"3582","G_1245321",2,"CALIN","Vibrio"
"3583","G_1245331",0,"complete","Vibrio"
"3584","G_1245331",11,"CALIN","Vibrio"
"3585","G_1245331",1,"In0","Vibrio"
"3586","G_1245345",6,"CALIN","Vibrio"
"3587","G_1245345",1,"In0","Vibrio"
"3588","G_1245345",0,"complete","Vibrio"
"3589","G_1245347",15,"CALIN","Vibrio"
"3590","G_1245347",0,"In0","Vibrio"
"3591","G_1245347",1,"complete","Vibrio"
"3592","G_1245357",6,"CALIN","Vibrio"
"3593","G_1245357",1,"In0","Vibrio"
"3594","G_1245357",0,"complete","Vibrio"
"3595","G_1245369",0,"complete","Vibrio"
"3596","G_1245369",16,"CALIN","Vibrio"
"3597","G_1245369",1,"In0","Vibrio"
"3598","G_1245376",12,"CALIN","Vibrio"
"3599","G_1245376",1,"In0","Vibrio"
"3600","G_1245376",0,"complete","Vibrio"
"3601","G_1245389",13,"CALIN","Vibrio"
"3602","G_1245389",0,"In0","Vibrio"
"3603","G_1245389",1,"complete","Vibrio"
"3604","G_1245406",0,"CALIN","Vibrio"
"3605","G_1245406",1,"In0","Vibrio"
"3606","G_1245406",0,"complete","Vibrio"
"3607","G_1245422",0,"In0","Vibrio"
"3608","G_1245422",1,"complete","Vibrio"
"3609","G_1245422",12,"CALIN","Vibrio"
"3610","G_1245442",1,"CALIN","Vibrio"
"3611","G_1245442",0,"In0","Vibrio"
"3612","G_1245442",1,"complete","Vibrio"
"3613","G_1245450",0,"In0","Vibrio"
"3614","G_1245450",1,"complete","Vibrio"
"3615","G_1245450",12,"CALIN","Vibrio"
"3616","G_1245462",14,"CALIN","Vibrio"
"3617","G_1245462",0,"In0","Vibrio"
"3618","G_1245462",1,"complete","Vibrio"
"3619","G_1245466",14,"CALIN","Vibrio"
"3620","G_1245466",0,"complete","Vibrio"
"3621","G_1245466",1,"In0","Vibrio"
"3622","G_1245469",1,"complete","Vibrio"
"3623","G_1245469",0,"In0","Vibrio"
"3624","G_1245469",13,"CALIN","Vibrio"
"3625","G_1245502",1,"complete","Vibrio"
"3626","G_1245502",1,"complete","Vibrio"
"3627","G_1245502",0,"In0","Vibrio"
"3628","G_1245502",0,"In0","Vibrio"
"3629","G_1245502",2,"CALIN","Vibrio"
"3630","G_1245502",2,"CALIN","Vibrio"
"3631","G_1245509",1,"In0","Vibrio"
"3632","G_1245509",18,"CALIN","Vibrio"
"3633","G_1245509",0,"complete","Vibrio"
"3634","G_1245524",20,"CALIN","Vibrio"
"3635","G_1245524",1,"In0","Vibrio"
"3636","G_1245524",0,"complete","Vibrio"
"3637","G_1245541",1,"complete","Vibrio"
"3638","G_1245541",7,"CALIN","Vibrio"
"3639","G_1245541",0,"In0","Vibrio"
"3640","G_1245557",0,"In0","Vibrio"
"3641","G_1245557",7,"CALIN","Vibrio"
"3642","G_1245557",1,"complete","Vibrio"
"3643","G_1245592",0,"In0","Vibrio"
"3644","G_1245592",3,"CALIN","Vibrio"
"3645","G_1245592",1,"complete","Vibrio"
"3646","G_1245621",1,"In0","Vibrio"
"3647","G_1245621",7,"CALIN","Vibrio"
"3648","G_1245621",0,"complete","Vibrio"
"3649","G_1245680",7,"CALIN","Vibrio"
"3650","G_1245680",1,"complete","Vibrio"
"3651","G_1245680",0,"In0","Vibrio"
"3652","G_1245696",14,"CALIN","Vibrio"
"3653","G_1245696",1,"In0","Vibrio"
"3654","G_1245696",0,"complete","Vibrio"
"3655","G_1245704",1,"In0","Vibrio"
"3656","G_1245704",0,"complete","Vibrio"
"3657","G_1245704",13,"CALIN","Vibrio"
"3658","G_1245709",1,"CALIN","Vibrio"
"3659","G_1245709",1,"In0","Vibrio"
"3660","G_1245709",0,"complete","Vibrio"
"3661","G_1245710",0,"In0","Vibrio"
"3662","G_1245710",1,"complete","Vibrio"
"3663","G_1245710",3,"CALIN","Vibrio"
"3664","G_1245724",1,"complete","Vibrio"
"3665","G_1245724",0,"In0","Vibrio"
"3666","G_1245724",1,"CALIN","Vibrio"
"3667","G_1245728",1,"complete","Vibrio"
"3668","G_1245728",14,"CALIN","Vibrio"
"3669","G_1245728",0,"In0","Vibrio"
"3670","G_1245742",6,"CALIN","Vibrio"
"3671","G_1245742",0,"complete","Vibrio"
"3672","G_1245742",1,"In0","Vibrio"
"3673","G_1245758",0,"In0","Vibrio"
"3674","G_1245758",7,"CALIN","Vibrio"
"3675","G_1245758",1,"complete","Vibrio"
"3676","G_1245764",0,"complete","Vibrio"
"3677","G_1245764",1,"In0","Vibrio"
"3678","G_1245764",16,"CALIN","Vibrio"
"3679","G_1245773",1,"complete","Vibrio"
"3680","G_1245773",1,"CALIN","Vibrio"
"3681","G_1245773",0,"In0","Vibrio"
"3682","G_1245786",2,"CALIN","Vibrio"
"3683","G_1245786",1,"complete","Vibrio"
"3684","G_1245786",0,"In0","Vibrio"
"3685","G_1245795",0,"In0","Vibrio"
"3686","G_1245795",9,"CALIN","Vibrio"
"3687","G_1245795",1,"complete","Vibrio"
"3688","G_1245797",0,"In0","Vibrio"
"3689","G_1245797",1,"complete","Vibrio"
"3690","G_1245797",1,"CALIN","Vibrio"
"3691","G_1245802",0,"In0","Vibrio"
"3692","G_1245802",1,"complete","Vibrio"
"3693","G_1245802",7,"CALIN","Vibrio"
"3694","G_1245814",1,"complete","Vibrio"
"3695","G_1245814",1,"CALIN","Vibrio"
"3696","G_1245814",0,"In0","Vibrio"
"3697","G_1245819",1,"CALIN","Vibrio"
"3698","G_1245819",0,"In0","Vibrio"
"3699","G_1245819",1,"complete","Vibrio"
"3700","G_1245823",0,"In0","Vibrio"
"3701","G_1245823",1,"complete","Vibrio"
"3702","G_1245823",1,"CALIN","Vibrio"
"3703","G_1245860",0,"In0","Vibrio"
"3704","G_1245860",1,"complete","Vibrio"
"3705","G_1245860",6,"CALIN","Vibrio"
"3706","G_1245892",0,"complete","Vibrio"
"3707","G_1245892",1,"In0","Vibrio"
"3708","G_1245892",20,"CALIN","Vibrio"
"3709","G_1245901",8,"CALIN","Vibrio"
"3710","G_1245901",1,"complete","Vibrio"
"3711","G_1245901",0,"In0","Vibrio"
"3712","G_1245923",1,"CALIN","Vibrio"
"3713","G_1245923",0,"In0","Vibrio"
"3714","G_1245923",1,"complete","Vibrio"
"3715","G_1245927",0,"In0","Vibrio"
"3716","G_1245927",8,"CALIN","Vibrio"
"3717","G_1245927",1,"complete","Vibrio"
"3718","G_1245935",1,"complete","Vibrio"
"3719","G_1245935",0,"In0","Vibrio"
"3720","G_1245935",1,"CALIN","Vibrio"
"3721","G_1245938",22,"CALIN","Vibrio"
"3722","G_1245938",1,"complete","Vibrio"
"3723","G_1245938",0,"In0","Vibrio"
"3724","G_1245965",7,"CALIN","Vibrio"
"3725","G_1245965",0,"In0","Vibrio"
"3726","G_1245965",1,"complete","Vibrio"
"3727","G_1245985",0,"In0","Vibrio"
"3728","G_1245985",7,"CALIN","Vibrio"
"3729","G_1245985",1,"complete","Vibrio"
"3730","G_1246005",0,"In0","Vibrio"
"3731","G_1246005",1,"complete","Vibrio"
"3732","G_1246005",5,"CALIN","Vibrio"
"3733","G_1246006",1,"complete","Vibrio"
"3734","G_1246006",15,"CALIN","Vibrio"
"3735","G_1246006",0,"In0","Vibrio"
"3736","G_1246007",0,"In0","Vibrio"
"3737","G_1246007",1,"complete","Vibrio"
"3738","G_1246007",1,"CALIN","Vibrio"
"3739","G_1246010",1,"complete","Vibrio"
"3740","G_1246010",10,"CALIN","Vibrio"
"3741","G_1246010",0,"In0","Vibrio"
"3742","G_1246028",19,"CALIN","Vibrio"
"3743","G_1246028",0,"complete","Vibrio"
"3744","G_1246028",1,"In0","Vibrio"
"3745","G_1246029",0,"complete","Vibrio"
"3746","G_1246029",1,"In0","Vibrio"
"3747","G_1246029",29,"CALIN","Vibrio"
"3748","G_1246030",1,"complete","Vibrio"
"3749","G_1246030",0,"In0","Vibrio"
"3750","G_1246030",21,"CALIN","Vibrio"
"3751","G_1246049",1,"complete","Vibrio"
"3752","G_1246049",0,"In0","Vibrio"
"3753","G_1246049",1,"CALIN","Vibrio"
"3754","G_1246087",7,"CALIN","Vibrio"
"3755","G_1246087",0,"In0","Vibrio"
"3756","G_1246087",1,"complete","Vibrio"
"3757","G_1246113",0,"complete","Vibrio"
"3758","G_1246113",16,"CALIN","Vibrio"
"3759","G_1246113",1,"In0","Vibrio"
"3760","G_1246114",1,"complete","Vibrio"
"3761","G_1246114",0,"In0","Vibrio"
"3762","G_1246114",2,"CALIN","Vibrio"
"3763","G_1246127",0,"In0","Vibrio"
"3764","G_1246127",6,"CALIN","Vibrio"
"3765","G_1246127",1,"complete","Vibrio"
"3766","G_1246156",0,"In0","Vibrio"
"3767","G_1246156",1,"CALIN","Vibrio"
"3768","G_1246156",1,"complete","Vibrio"
"3769","G_1246163",1,"CALIN","Vibrio"
"3770","G_1246163",1,"complete","Vibrio"
"3771","G_1246163",0,"In0","Vibrio"
"3772","G_1246175",1,"complete","Vibrio"
"3773","G_1246175",1,"CALIN","Vibrio"
"3774","G_1246175",0,"In0","Vibrio"
"3775","G_1246218",0,"In0","Vibrio"
"3776","G_1246218",1,"complete","Vibrio"
"3777","G_1246218",7,"CALIN","Vibrio"
"3778","G_1246255",1,"complete","Vibrio"
"3779","G_1246255",1,"complete","Vibrio"
"3780","G_1246255",1,"CALIN","Vibrio"
"3781","G_1246255",1,"CALIN","Vibrio"
"3782","G_1246255",0,"In0","Vibrio"
"3783","G_1246255",0,"In0","Vibrio"
"3784","G_1246299",0,"In0","Vibrio"
"3785","G_1246299",1,"complete","Vibrio"
"3786","G_1246299",2,"CALIN","Vibrio"
"3787","G_1246345",1,"complete","Vibrio"
"3788","G_1246345",18,"CALIN","Vibrio"
"3789","G_1246345",0,"In0","Vibrio"
"3790","G_1246354",1,"complete","Vibrio"
"3791","G_1246354",7,"CALIN","Vibrio"
"3792","G_1246354",0,"In0","Vibrio"
"3793","G_1246356",1,"complete","Vibrio"
"3794","G_1246356",7,"CALIN","Vibrio"
"3795","G_1246356",0,"In0","Vibrio"
"3796","G_1246368",1,"CALIN","Vibrio"
"3797","G_1246368",1,"CALIN","Vibrio"
"3798","G_1246368",0,"In0","Vibrio"
"3799","G_1246368",0,"In0","Vibrio"
"3800","G_1246368",1,"complete","Vibrio"
"3801","G_1246368",1,"complete","Vibrio"
"3802","G_1246398",1,"complete","Vibrio"
"3803","G_1246398",2,"CALIN","Vibrio"
"3804","G_1246398",0,"In0","Vibrio"
"3805","G_1246411",0,"complete","Vibrio"
"3806","G_1246411",20,"CALIN","Vibrio"
"3807","G_1246411",1,"In0","Vibrio"
"3808","G_1246412",1,"complete","Vibrio"
"3809","G_1246412",1,"CALIN","Vibrio"
"3810","G_1246412",0,"In0","Vibrio"
"3811","G_1246427",1,"CALIN","Vibrio"
"3812","G_1246427",1,"CALIN","Vibrio"
"3813","G_1246427",0,"In0","Vibrio"
"3814","G_1246427",0,"In0","Vibrio"
"3815","G_1246427",1,"complete","Vibrio"
"3816","G_1246427",1,"complete","Vibrio"
"3817","G_1246431",0,"In0","Vibrio"
"3818","G_1246431",1,"complete","Vibrio"
"3819","G_1246431",1,"CALIN","Vibrio"
"3820","G_1246455",1,"In0","Vibrio"
"3821","G_1246455",0,"complete","Vibrio"
"3822","G_1246455",9,"CALIN","Vibrio"
"3823","G_1246457",1,"complete","Vibrio"
"3824","G_1246457",1,"CALIN","Vibrio"
"3825","G_1246457",0,"In0","Vibrio"
"3826","G_1246459",1,"CALIN","Vibrio"
"3827","G_1246459",0,"complete","Vibrio"
"3828","G_1246459",1,"In0","Vibrio"
"3829","G_1246460",0,"In0","Vibrio"
"3830","G_1246460",1,"complete","Vibrio"
"3831","G_1246460",7,"CALIN","Vibrio"
"3832","G_1246480",0,"In0","Vibrio"
"3833","G_1246480",1,"complete","Vibrio"
"3834","G_1246480",4,"CALIN","Vibrio"
"3835","G_1246494",1,"complete","Vibrio"
"3836","G_1246494",0,"In0","Vibrio"
"3837","G_1246494",13,"CALIN","Vibrio"
"3838","G_1246497",0,"complete","Vibrio"
"3839","G_1246497",1,"In0","Vibrio"
"3840","G_1246497",15,"CALIN","Vibrio"
"3841","G_1246507",0,"In0","Vibrio"
"3842","G_1246507",7,"CALIN","Vibrio"
"3843","G_1246507",1,"complete","Vibrio"
"3844","G_1246519",1,"In0","Vibrio"
"3845","G_1246519",11,"CALIN","Vibrio"
"3846","G_1246519",0,"complete","Vibrio"
"3847","G_1246523",1,"CALIN","Vibrio"
"3848","G_1246523",0,"complete","Vibrio"
"3849","G_1246523",1,"In0","Vibrio"
"3850","G_1246525",0,"complete","Vibrio"
"3851","G_1246525",1,"In0","Vibrio"
"3852","G_1246525",8,"CALIN","Vibrio"
"3853","G_1246540",1,"In0","Vibrio"
"3854","G_1246540",7,"CALIN","Vibrio"
"3855","G_1246540",0,"complete","Vibrio"
"3856","G_1246542",0,"In0","Vibrio"
"3857","G_1246542",7,"CALIN","Vibrio"
"3858","G_1246542",1,"complete","Vibrio"
"3859","G_1246561",10,"CALIN","Vibrio"
"3860","G_1246561",0,"In0","Vibrio"
"3861","G_1246561",1,"complete","Vibrio"
"3862","G_1246563",1,"complete","Vibrio"
"3863","G_1246563",22,"CALIN","Vibrio"
"3864","G_1246563",1,"In0","Vibrio"
"3865","G_1246568",0,"In0","Vibrio"
"3866","G_1246568",1,"complete","Vibrio"
"3867","G_1246568",15,"CALIN","Vibrio"
"3868","G_1246572",1,"In0","Vibrio"
"3869","G_1246572",0,"complete","Vibrio"
"3870","G_1246572",7,"CALIN","Vibrio"
"3871","G_1246573",13,"CALIN","Vibrio"
"3872","G_1246573",0,"In0","Vibrio"
"3873","G_1246573",1,"complete","Vibrio"
"3874","G_1246586",1,"complete","Vibrio"
"3875","G_1246586",0,"In0","Vibrio"
"3876","G_1246586",6,"CALIN","Vibrio"
"3877","G_1246588",1,"complete","Vibrio"
"3878","G_1246588",0,"In0","Vibrio"
"3879","G_1246588",13,"CALIN","Vibrio"
"3880","G_1246597",1,"complete","Vibrio"
"3881","G_1246597",0,"In0","Vibrio"
"3882","G_1246597",13,"CALIN","Vibrio"
"3883","G_1246603",0,"In0","Vibrio"
"3884","G_1246603",9,"CALIN","Vibrio"
"3885","G_1246603",1,"complete","Vibrio"
"3886","G_1246604",0,"In0","Vibrio"
"3887","G_1246604",1,"complete","Vibrio"
"3888","G_1246604",6,"CALIN","Vibrio"
"3889","G_1246607",1,"complete","Vibrio"
"3890","G_1246607",0,"In0","Vibrio"
"3891","G_1246607",12,"CALIN","Vibrio"
"3892","G_1246611",1,"In0","Vibrio"
"3893","G_1246611",11,"CALIN","Vibrio"
"3894","G_1246611",0,"complete","Vibrio"
"3895","G_1246612",0,"In0","Vibrio"
"3896","G_1246612",12,"CALIN","Vibrio"
"3897","G_1246612",1,"complete","Vibrio"
"3898","G_1246620",0,"In0","Vibrio"
"3899","G_1246620",17,"CALIN","Vibrio"
"3900","G_1246620",1,"complete","Vibrio"
"3901","G_1246629",1,"complete","Vibrio"
"3902","G_1246629",5,"CALIN","Vibrio"
"3903","G_1246629",0,"In0","Vibrio"
"3904","G_1246630",0,"In0","Vibrio"
"3905","G_1246630",1,"complete","Vibrio"
"3906","G_1246630",13,"CALIN","Vibrio"
"3907","G_1246640",0,"In0","Vibrio"
"3908","G_1246640",1,"complete","Vibrio"
"3909","G_1246640",3,"CALIN","Vibrio"
"3910","G_1246650",11,"CALIN","Vibrio"
"3911","G_1246650",1,"In0","Vibrio"
"3912","G_1246650",0,"complete","Vibrio"
"3913","G_1246664",1,"complete","Vibrio"
"3914","G_1246664",7,"CALIN","Vibrio"
"3915","G_1246664",0,"In0","Vibrio"
"3916","G_1246679",1,"complete","Vibrio"
"3917","G_1246679",0,"In0","Vibrio"
"3918","G_1246679",8,"CALIN","Vibrio"
"3919","G_1246680",1,"complete","Vibrio"
"3920","G_1246680",0,"In0","Vibrio"
"3921","G_1246680",16,"CALIN","Vibrio"
"3922","G_1246684",1,"In0","Vibrio"
"3923","G_1246684",1,"In0","Vibrio"
"3924","G_1246684",9,"CALIN","Vibrio"
"3925","G_1246684",9,"CALIN","Vibrio"
"3926","G_1246684",0,"complete","Vibrio"
"3927","G_1246684",0,"complete","Vibrio"
"3928","G_1246686",4,"CALIN","Vibrio"
"3929","G_1246686",0,"complete","Vibrio"
"3930","G_1246686",1,"In0","Vibrio"
"3931","G_1246698",0,"complete","Vibrio"
"3932","G_1246698",1,"In0","Vibrio"
"3933","G_1246698",9,"CALIN","Vibrio"
"3934","G_1246706",1,"complete","Vibrio"
"3935","G_1246706",0,"In0","Vibrio"
"3936","G_1246706",8,"CALIN","Vibrio"
"3937","G_1246711",0,"In0","Vibrio"
"3938","G_1246711",13,"CALIN","Vibrio"
"3939","G_1246711",1,"complete","Vibrio"
"3940","G_1246718",7,"CALIN","Vibrio"
"3941","G_1246718",1,"complete","Vibrio"
"3942","G_1246718",0,"In0","Vibrio"
"3943","G_1246729",1,"complete","Vibrio"
"3944","G_1246729",0,"In0","Vibrio"
"3945","G_1246729",8,"CALIN","Vibrio"
"3946","G_1246731",1,"complete","Vibrio"
"3947","G_1246731",0,"In0","Vibrio"
"3948","G_1246731",21,"CALIN","Vibrio"
"3949","G_1246737",0,"In0","Vibrio"
"3950","G_1246737",7,"CALIN","Vibrio"
"3951","G_1246737",1,"complete","Vibrio"
"3952","G_1246747",7,"CALIN","Vibrio"
"3953","G_1246747",1,"complete","Vibrio"
"3954","G_1246747",0,"In0","Vibrio"
"3955","G_1246766",1,"complete","Vibrio"
"3956","G_1246766",0,"In0","Vibrio"
"3957","G_1246766",9,"CALIN","Vibrio"
"3958","G_1246767",1,"complete","Vibrio"
"3959","G_1246767",0,"In0","Vibrio"
"3960","G_1246767",8,"CALIN","Vibrio"
"3961","G_1246768",1,"complete","Vibrio"
"3962","G_1246768",0,"In0","Vibrio"
"3963","G_1246768",3,"CALIN","Vibrio"
"3964","G_1246772",9,"CALIN","Vibrio"
"3965","G_1246772",1,"complete","Vibrio"
"3966","G_1246772",0,"In0","Vibrio"
"3967","G_1246775",9,"CALIN","Vibrio"
"3968","G_1246775",1,"complete","Vibrio"
"3969","G_1246775",0,"In0","Vibrio"
"3970","G_1246779",1,"CALIN","Vibrio"
"3971","G_1246779",1,"complete","Vibrio"
"3972","G_1246779",0,"In0","Vibrio"
"3973","G_1246782",1,"complete","Vibrio"
"3974","G_1246782",0,"In0","Vibrio"
"3975","G_1246782",8,"CALIN","Vibrio"
"3976","G_1246783",8,"CALIN","Vibrio"
"3977","G_1246783",0,"In0","Vibrio"
"3978","G_1246783",1,"complete","Vibrio"
"3979","G_1246786",8,"CALIN","Vibrio"
"3980","G_1246786",1,"complete","Vibrio"
"3981","G_1246786",0,"In0","Vibrio"
"3982","G_1246787",1,"CALIN","Vibrio"
"3983","G_1246787",1,"complete","Vibrio"
"3984","G_1246787",0,"In0","Vibrio"
"3985","G_1246791",1,"complete","Vibrio"
"3986","G_1246791",0,"In0","Vibrio"
"3987","G_1246791",8,"CALIN","Vibrio"
"3988","G_1246798",0,"In0","Vibrio"
"3989","G_1246798",8,"CALIN","Vibrio"
"3990","G_1246798",1,"complete","Vibrio"
"3991","G_1246802",8,"CALIN","Vibrio"
"3992","G_1246802",1,"complete","Vibrio"
"3993","G_1246802",0,"In0","Vibrio"
